"Category","ServerName","TaskPath","TaskName","State","RunAs","Actions","LastRunTime","LastResult","NextRunTime","Author","Description"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Plug and Play\","Sysprep Generalize Drivers","Ready","SYSTEM","%SystemRoot%\System32\drvinst.exe 6","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Generalize driver state in order to prepare the system to be bootable on any hardware configuration."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Power Efficiency Diagnostics\","AnalyzeSystem","Ready","SYSTEM","CimInstance","8/14/2026 3:27:27 PM","0",,"Microsoft Corporation","This task analyzes the system looking for conditions that may cause high energy use."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Ras\","MobilityManager","Ready","LOCAL SERVICE","CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\RecoveryEnvironment\","VerifyWinRE","Ready",,"CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Validates the Windows Recovery Environment."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Registry\","RegIdleBackup","Ready","SYSTEM","CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Registry Idle Backup Task"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Server Manager\","CleanupOldPerfLogs","Ready","SYSTEM","%systemroot%\system32\cscript.exe /B /nologo %systemroot%\system32\calluxxprovider.vbs $(Arg0) $(Arg1) $(Arg2)","11/30/1999 6:00:00 PM","267011",,"The major version number of the operating system.",
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Server Manager\","ServerManager","Ready",,"%windir%\system32\ServerManagerLauncher.exe","8/17/2026 8:32:32 PM","0",,"Microsoft Corporation","Task for launching Initial Configuration Tasks or Server Manager at logon."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Servicing\","StartComponentCleanup","Ready","SYSTEM","CimInstance","11/30/1999 6:00:00 PM","267011",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SettingSync\","BackgroundUploadTask","Ready",,"CimInstance","8/11/2026 4:33:33 PM","0",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SettingSync\","BackupTask","Ready",,"CimInstance","8/11/2026 4:33:33 PM","0",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SettingSync\","NetworkStateChangeTask","Ready",,"CimInstance","8/17/2026 8:32:32 PM","0",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Shell\","CreateObjectTask","Ready","SYSTEM","CimInstance","8/17/2026 8:43:43 PM","0",,"Microsoft Corporation","Provides support for shell components that access system data"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Shell\","IndexerAutomaticMaintenance","Ready","LOCAL SERVICE","CimInstance","8/14/2026 3:17:17 PM","1",,"Microsoft Corporation","Keeps the search index up to date"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Software Inventory Logging\","Collection","Disabled","SYSTEM","%systemroot%\system32\cmd.exe /d /c %systemroot%\system32\silcollector.cmd publish","11/30/1999 6:00:00 PM","267011","8/20/2026 3:29:29 PM",,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Software Inventory Logging\","Configuration","Ready","SYSTEM","%systemroot%\system32\cmd.exe /d /c %systemroot%\system32\silcollector.cmd configure","8/14/2026 3:08:08 PM","0",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SoftwareProtectionPlatform\","SvcRestartTask","Ready","NETWORK SERVICE","CimInstance","11/30/1999 6:00:00 PM","267011","8/21/2026 2:07:07 PM","Microsoft Corporation","This task restarts the Software Protection Platform service at the specified time"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SoftwareProtectionPlatform\","SvcRestartTaskLogon","Disabled",,"CimInstance","8/8/2026 8:59:59 PM","0",,"Microsoft Corporation","This task restarts the Software Protection Platform service when user logon occurs"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SoftwareProtectionPlatform\","SvcRestartTaskNetwork","Disabled","NETWORK SERVICE","CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","This task restarts the Software Protection Platform service when a new network is detected"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SpacePort\","SpaceAgentTask","Ready","SYSTEM","%windir%\system32\SpaceAgent.exe","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Storage Spaces Settings"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\SpacePort\","SpaceManagerTask","Ready","SYSTEM","%windir%\system32\spaceman.exe /Work","11/30/1999 6:00:00 PM","267011",,"$(@%SystemRoot%\system32\spaceman.exe,-2)","$(@%SystemRoot%\system32\spaceman.exe,-3)"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Speech\","SpeechModelDownloadTask","Ready","NETWORK SERVICE","%windir%\system32\speech_onecore\common\SpeechModelDownload.exe","8/19/2026 5:00:00 PM","0","8/20/2026 5:00:00 PM",,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Storage Tiers Management\","Storage Tiers Management Initialization","Ready","SYSTEM","CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Initializes the Storage Tiers Management service when the first tiered storage space is detected on the system. Do not remove or modify this task."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Storage Tiers Management\","Storage Tiers Optimization","Disabled","SYSTEM","%windir%\system32\defrag.exe -c -h -g -# -m 8 -i 13500","11/30/1999 6:00:00 PM","267011","8/20/2026 6:00:00 PM","Microsoft Corporation","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Task Manager\","Interactive","Ready",,"CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Runs a task as the interactive user."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\TextServicesFramework\","MsCtfMonitor","Running",,"CimInstance","8/17/2026 8:32:32 PM","267009",,,"TextServicesFramework monitor task"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Time Synchronization\","ForceSynchronizeTime","Ready","LOCAL SERVICE","CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","This task performs time synchronization."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Time Zone\","SynchronizeTimeZone","Ready","SYSTEM","%windir%\system32\tzsync.exe","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","Updates timezone information. If this task is stopped, local time may not be accurate for some time zones."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\TPM\","Tpm-HASCertRetr","Ready","SYSTEM","CimInstance","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","This task requests a Health Attestation Certificate."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\TPM\","Tpm-Maintenance","Ready","SYSTEM","CimInstance","8/14/2026 3:07:07 PM","0",,"Microsoft Corporation","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","Maintenance Install","Disabled","SYSTEM","%systemroot%\system32\usoclient.exe StartInstall","11/30/1999 6:00:00 PM","267011",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","MusUx_UpdateInterval","Ready","SYSTEM","%systemroot%\system32\MusNotification.exe Display","8/18/2026 11:32:32 PM","0","8/20/2026 8:47:47 PM",,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","Policy Install","Disabled","SYSTEM","%systemroot%\system32\usoclient.exe StartInstall","11/30/1999 6:00:00 PM","267011",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","Reboot","Ready","SYSTEM","%systemroot%\system32\MusNotification.exe","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","This task triggers a system reboot following update installation."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","Refresh Settings","Ready","SYSTEM","%systemroot%\system32\usoclient.exe RefreshSettings","8/20/2026 2:34:34 PM","0","8/21/2026 12:19:19 PM","Microsoft Corporation","This task downloads settings for Windows Updates."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","Resume On Boot","Disabled","SYSTEM","%systemroot%\system32\usoclient.exe ResumeUpdate","11/30/1999 6:00:00 PM","267011",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","Schedule Scan","Ready","SYSTEM","%systemroot%\system32\usoclient.exe StartScan","8/19/2026 5:47:47 PM","0","8/20/2026 7:41:41 PM","Microsoft Corporation","This task performs a scheduled Windows Update scan."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","USO_UxBroker_Display","Running","SYSTEM","%systemroot%\system32\MusNotification.exe Display","8/19/2026 5:47:47 PM","267009",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UpdateOrchestrator\","USO_UxBroker_ReadyToReboot","Ready","SYSTEM","%systemroot%\system32\MusNotification.exe ReadyToReboot","11/30/1999 6:00:00 PM","267011",,,
"ScheduledTask","192.168.149.132","\Microsoft\Windows\UPnP\","UPnPHostConfig","Ready","SYSTEM","sc.exe config upnphost start= auto","11/30/1999 6:00:00 PM","267011",,"Microsoft","Set UPnPHost service to Auto-Start"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\User Profile Service\","HiveUploadTask","Disabled","SYSTEM","CimInstance","11/30/1999 6:00:00 PM","267011","8/20/2026 5:25:25 PM","Microsoft Corporation","This task will automatically upload a roaming user profile's registry hive to its network location."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\WDI\","ResolutionHost","Ready",,"CimInstance","8/11/2026 4:53:53 PM","0",,"Microsoft Corporation","The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the Diagnostic Policy Service is not running, the task will not run"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Windows Defender\","Windows Defender Cache Maintenance","Ready","SYSTEM","%ProgramFiles%\Windows Defender\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","8/14/2026 3:17:17 PM","0",,,"Periodic maintenance task."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Windows Defender\","Windows Defender Cleanup","Ready","SYSTEM","%ProgramFiles%\Windows Defender\MpCmdRun.exe -IdleTask -TaskName WdCleanup","8/14/2026 3:17:17 PM","0",,,"Periodic cleanup task."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Windows Defender\","Windows Defender Scheduled Scan","Ready","SYSTEM","%ProgramFiles%\Windows Defender\MpCmdRun.exe Scan -ScheduleJob","8/14/2026 3:17:17 PM","0",,,"Periodic scan task."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Windows Defender\","Windows Defender Verification","Ready","SYSTEM","%ProgramFiles%\Windows Defender\MpCmdRun.exe -IdleTask -TaskName WdVerification","8/14/2026 3:17:17 PM","0",,,"Periodic verification task."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Windows Error Reporting\","QueueReporting","Ready","SYSTEM","%windir%\system32\wermgr.exe -upload","8/20/2026 12:39:39 PM","0","8/20/2026 7:52:52 PM","Microsoft Corporation","Windows Error Reporting task to process queued reports."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Windows Filtering Platform\","BfeOnServiceStartTypeChange","Ready","SYSTEM","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation","This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\WindowsColorSystem\","Calibration Loader","Disabled",,"CimInstance","8/8/2026 8:59:59 PM","0",,"Microsoft Corporation","This task applies color calibration settings."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\WindowsUpdate\","Automatic App Update","Ready",,"CimInstance","8/20/2026 10:45:45 AM","0","8/20/2026 6:21:21 PM","Microsoft Corporation","Automatically updates the user's Windows store applications."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\WindowsUpdate\","Scheduled Start","Ready","SYSTEM","C:\Windows\system32\sc.exe start wuauserv","8/19/2026 3:06:06 PM","0","8/20/2026 3:06:06 PM","Microsoft Corporation.","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\WindowsUpdate\","sih","Ready","SYSTEM","%systemroot%\System32\sihclient.exe","8/19/2026 6:53:53 PM","0","8/21/2026 1:35:35 PM","Microsoft Corporation.","This daily task launches the SIH client (server-initiated healing) to detect and fix system components that are vital to automatic updating of Windows and Microsoft software installed on the machine.  This task can go online, evaluate applicability of healing actions, download necessary payloads to execute the actions, and execute healing actions."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\WindowsUpdate\","sihboot","Ready","SYSTEM","%systemroot%\System32\sihclient.exe /boot","11/30/1999 6:00:00 PM","267011",,"Microsoft Corporation.","This boot task launches the SIH client to finish executing healing actions to fix the system components vital to automatic updating of Windows and Microsoft software installed on the machine.  It is enabled only when the daily SIH client task fails to complete execution of applicable healing actions.  This boot task never goes online and does not evaluate applicability of healing actions."
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Wininet\","CacheTask","Running",,"CimInstance","8/17/2026 8:32:32 PM","267009",,"Microsoft","Wininet Cache Task"
"ScheduledTask","192.168.149.132","\Microsoft\Windows\Workplace Join\","Automatic-Device-Join","Disabled","SYSTEM","%SystemRoot%\System32\dsregcmd.exe","11/30/1999 6:00:00 PM","267011",,,"Register this computer if the computer is already joined to an Active Directory domain."
"ScheduledTask","192.168.149.132","\Microsoft\XblGameSave\","XblGameSaveTask","Ready","SYSTEM","%windir%\System32\XblGameSaveTask.exe standby","8/14/2026 3:17:17 PM","0",,"Microsoft","XblGameSave Standby Task"
"ScheduledTask","192.168.149.132","\Microsoft\XblGameSave\","XblGameSaveTaskLogon","Ready","SYSTEM","%windir%\System32\XblGameSaveTask.exe logon","8/17/2026 8:32:32 PM","0",,"Microsoft","XblGameSave Logon Task"
